# F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Labels
-2.460402169437005959e+00,4.030605046949116144e+00,1.499678652566658332e-01,7.063111702691575733e-01,-9.112551536950184161e-01,-2.444203884817458317e+00,-4.767242224957608521e-01,3.687885362942536549e+00,2.660369704219800902e+00,-6.701485359083014792e-02,0.000000000000000000e+00
-4.508088699444545711e-02,-1.608960104299246296e-01,-1.175159256554856091e+00,3.059346468640485206e+00,1.076480893498523050e+00,-2.088784084281329445e+00,2.767549527146051958e+00,-5.400277029513160798e-01,2.190775181811602579e+00,6.094807507718470463e-01,0.000000000000000000e+00
-1.468942262222343142e+00,-1.484251052211265520e+00,-3.189863636748929920e+00,-4.163423291908896928e+00,-1.665800443915727236e+00,1.597555613309755929e+00,-1.298056183691285392e+00,-5.393810067339115805e-02,-3.438074516713079731e+00,-1.993987839519064220e+00,2.000000000000000000e+00
2.383271417024372951e+00,1.691246376965221510e+00,2.126867996342883593e+00,3.657405287455336662e+00,-1.135244868981783561e+00,-1.294461376038242850e+00,-1.357857935618079548e+00,-6.782376547312821691e-01,-2.240961741861389189e-01,-2.780929148610036705e+00,1.000000000000000000e+00
-2.171237930325518040e+00,2.889858505588500659e-01,-3.335562858062478320e+00,-2.893199161700990008e+00,-4.451119961661268221e+00,2.911062617499246219e+00,-1.277637883571146382e+00,-2.947206241897738721e+00,-2.856836542915441868e+00,-5.178207233906018114e-01,2.000000000000000000e+00
-3.979815073353303312e+00,-1.010382826460585193e+00,-1.409188586461240789e+00,1.195220469730981172e+00,-5.040289787487428619e+00,-1.832700959474759861e+00,-3.575016367275383189e-01,-4.994972338913472143e+00,-2.945763660056558209e+00,-5.041949069717710508e+00,0.000000000000000000e+00
-4.665910942977740561e+00,-2.507733919901153463e+00,1.318857299145107076e+00,-1.357769460617904045e+00,-3.302858661954314101e+00,-6.656576921991619322e-02,-3.309392596690860167e+00,1.762370225507826405e+00,1.922497265279146772e+00,-4.169634161982113341e+00,2.000000000000000000e+00
-2.603823450669641160e-01,-2.830158907229869403e-01,2.376481670770714594e+00,-1.191054297971368969e+00,1.334005463619138965e-01,-3.706725317600795933e+00,3.198113312536103869e+00,-2.342392295143476133e+00,1.331264319314051647e-02,1.473664464897566084e+00,0.000000000000000000e+00
1.685967023852248614e+00,-1.923152534061661978e+00,4.341284403120908131e+00,2.041029189321222681e+00,-1.695737115362899727e+00,1.446582135684520098e+00,-4.300472932562021677e-01,-4.053464994834575563e+00,6.380321957636889696e-01,-5.429080515049635736e-01,2.000000000000000000e+00
-1.316418266895435618e+00,-6.725908371983494449e-01,-3.789430557532717181e+00,2.721141174315398370e+00,-3.598993021215271426e+00,-4.891330218689780018e-01,1.095570362792644525e+00,-8.086682700732886531e+00,-1.324948057607006069e+00,1.820591570205490672e+00,0.000000000000000000e+00
3.259219313195400147e+00,7.562264811467076520e-01,6.976946914473836081e-02,3.377044120632394453e+00,4.124183990212637596e+00,2.525670938277114974e+00,1.891002879129377368e+00,9.443176279475858914e-01,1.010493298329424805e+00,2.363704207377459454e+00,1.000000000000000000e+00
1.875989249891102162e+00,-8.673725397151561545e-01,1.186780484210479436e+00,2.170346218757191359e+00,3.852689099634419634e+00,-3.286716858201488289e-01,-1.023869999939707398e+00,-9.610824213048980713e-01,1.275741887812864572e-01,3.724873917372817367e+00,1.000000000000000000e+00
5.101723446757913116e-01,-1.635056356683441736e+00,-1.022182704518831420e+00,3.322241338921010367e+00,1.047279183437271444e+00,1.473066922072731932e+00,-1.577131393689166661e+00,-2.372388306008170744e+00,-5.912497659707364184e-01,5.157910196980264317e-01,0.000000000000000000e+00
5.017587740048043976e-01,4.499210058559422798e+00,2.298263493570018134e+00,-2.385603209561119264e+00,-1.814400364585870840e+00,3.319832474647072651e+00,-2.405779281025712812e+00,3.566827709204457797e+00,-1.172970884204723507e+00,-1.403571992212087727e+00,1.000000000000000000e+00
2.533042086845904706e+00,-2.849405017240753679e+00,-2.057180808156477081e+00,-4.060789240436168956e-01,2.147470763713962505e+00,1.637634920703763264e-01,-1.827734660387871690e+00,5.839902676307890950e+00,9.340521086111912563e-01,-4.467525984261519589e+00,2.000000000000000000e+00
-2.086389594406837578e+00,3.714068393997926876e-02,-2.934591268512918294e-01,9.974373883405496244e-01,-2.165732418302158901e+00,1.684417442870629555e+00,-1.312189170187839871e+00,-2.926542709609612380e+00,1.488204928403489280e-01,1.219384711479059247e+00,0.000000000000000000e+00
-2.255563846797462801e+00,-6.641619903282305337e-01,-2.079772535955605406e+00,-3.088447182596294915e+00,-2.161331878462573464e+00,-8.242265333848257658e-01,-2.281114504580195046e+00,6.140187775435866913e-01,-1.087332182158603056e+00,-1.175512641389284907e+00,0.000000000000000000e+00
1.228608272096183285e+00,2.429440780917000886e+00,2.659899362291472169e+00,-9.773477383099284932e-01,6.282885816009100566e-01,-1.382392622405278493e+00,-4.291781145204909720e+00,6.224650097330554743e+00,1.259737942104515174e-01,-3.134089026221556828e+00,1.000000000000000000e+00
1.791456992369849344e+00,7.497941448723155489e-02,2.507289905559221044e+00,1.068386100752461543e+00,-1.098209953780010961e+00,2.355348618588863907e+00,8.272612231853788689e-01,-4.662249956226041547e+00,-2.518717816571536261e+00,3.255627510591030394e-02,2.000000000000000000e+00
-2.125657347957171428e+00,7.794598059045176885e-01,3.162215811085018480e+00,-2.362347204534782641e+00,-3.413319464496784583e+00,-7.140554412264708439e+00,-1.820966668135478583e+00,-4.402967550524619966e+00,-1.975673962475381851e+00,8.202845708571857575e-01,0.000000000000000000e+00
1.353123726908368907e+00,-1.652612030432030865e+00,-1.399000996459323076e-01,-1.967283681925670269e+00,-1.201073872881715188e+00,1.591532056203605272e+00,-1.527317615294041753e+00,-3.219324462002238540e+00,-4.239752850271874429e+00,-1.100716906884256607e+00,2.000000000000000000e+00
3.616930185743060910e+00,-3.504301627074989156e+00,1.250415184993206807e+00,-2.959122939371603422e+00,-3.707545236649798071e+00,1.202557012063028452e+00,-2.228320117656771515e+00,-5.202870321004447796e+00,-6.279711738972448387e+00,-5.017782724766573388e+00,2.000000000000000000e+00
7.391144551091757275e-01,3.542576844967509686e+00,3.468615140894483417e+00,3.003827107327572854e+00,2.583147058051023848e+00,-4.945056634594624967e+00,-5.165127025542038952e-01,-1.006374381622424208e+00,-3.298678086372345497e+00,-1.496021879262674492e-01,1.000000000000000000e+00
8.638871707593800409e-01,6.671605907215534259e-01,2.234222295480265075e+00,4.526781109719095753e+00,-1.998644529565454686e+00,-1.207604518554812323e-01,8.092842845404921714e-01,-5.696728468521796707e+00,-2.422827227268367967e+00,-2.451336792889002414e+00,1.000000000000000000e+00
3.067911818142341041e+00,8.685564236356065893e-01,9.121694924789292003e-02,7.662517817222327388e-01,4.132980321071628715e-01,-1.460157246281418741e+00,-6.850481862991066873e-01,2.897878485374056012e+00,1.770112876545198777e+00,-1.009648447020531359e+00,0.000000000000000000e+00
1.834623988689177754e+00,-2.039414835565430018e+00,-1.070663764645535032e+00,1.959617420033771484e+00,3.027229823970853495e+00,-2.835658029747965436e+00,1.515091537631880314e+00,7.795931531219414401e-01,3.254174693204684443e-01,-1.017042282805372899e+00,2.000000000000000000e+00
-7.481350679039677765e-01,2.731821933943090031e+00,-5.133603483686740354e+00,4.548818945387683499e+00,-3.693015319966000298e+00,-3.043201125256314477e+00,3.946335902507503768e+00,-4.419477644632763713e+00,-2.397316784462376837e+00,-4.149130100747282945e+00,0.000000000000000000e+00
-8.303646524625175607e-01,1.850864209154139406e-01,-1.618852675420046072e+00,-3.659539727667153741e-01,-1.122841525098814630e+00,2.774260869568506038e+00,-2.682414486840820622e+00,-1.560265022263302104e+00,-1.613761703921155144e+00,1.191112355156110469e+00,0.000000000000000000e+00
-1.502837253374595949e-01,-1.439070718212577260e+00,3.958388403723171578e+00,1.935753385586558739e+00,-2.160124711127590302e+00,-1.936060596017326940e+00,2.408590964927924905e+00,-9.085194286171109468e+00,6.141114025352600869e-02,3.654007234674562454e+00,0.000000000000000000e+00
-1.333213102622990975e+00,-7.370859998385170808e-01,-1.233134007552938449e-01,-1.060717106418914479e+00,-4.480529801432636461e+00,6.356156943334336784e-01,1.485992487676179863e-01,-3.586717786909840999e+00,-1.296157230436175034e+00,-2.270308950176635143e+00,2.000000000000000000e+00
-3.408598692218350656e+00,3.772532797779177827e+00,-1.925143748211193495e+00,1.900722034700224050e-01,2.052921946035952239e+00,-2.788125781666261016e+00,1.276243422876630618e+00,7.715618568735346017e+00,2.848081424056519761e+00,-1.255366304736524219e+00,0.000000000000000000e+00
2.312156439843576550e+00,-3.924845488515467551e+00,-2.911501224893194184e+00,1.573627991529691350e+00,-7.836960197671278827e+00,2.178718120105502365e+00,-2.130760072132415583e+00,-9.854887842967976042e+00,-1.377817562990069078e+00,-1.736833001845807800e+00,1.000000000000000000e+00
2.382268980541255132e+00,-3.276661291884031435e+00,1.456774367459612751e+00,-4.723974116503297793e-01,-1.111449965417529606e+00,4.448367786042514149e-01,-1.877267275054937290e+00,-2.828516214726671141e+00,-3.163503679635810695e-01,-1.273282253908754047e-01,1.000000000000000000e+00
-8.934445038496843239e-01,-2.130098162635384540e+00,-2.479881573476562018e+00,2.166173626293069088e+00,-7.935224014014155003e-01,-5.072937378231736627e-01,-4.095286023499422612e-02,-6.359472888457577966e+00,-2.634014191975440511e+00,1.012187939676473913e+00,0.000000000000000000e+00
1.880453869090625618e+00,2.541859549813314523e+00,1.177627397023771616e+00,-6.813003997572728565e-01,-2.387329670590182751e+00,-2.280687097419997755e-01,-3.884244817199284050e+00,-2.360339322836552345e+00,-3.006288323821456832e+00,6.781013157764976818e-01,1.000000000000000000e+00
6.326681241135285738e-01,7.574920444046533419e-01,-3.045923508700449922e+00,1.846852828645547007e+00,2.596822525025923589e-01,-1.435649686856572460e+00,9.327925884242087573e-01,7.308274102148094586e-01,4.019939651303621186e-01,-8.674951858791433157e-01,0.000000000000000000e+00
-6.597215279805546118e-02,-8.261848035307338689e-01,3.375632055987276559e+00,5.544969151126806217e-01,2.211692030692210542e-01,-1.444596557846851148e-01,-1.760012185709944443e+00,2.600865527000260968e+00,2.015661754087431756e+00,-2.141759545403429499e+00,1.000000000000000000e+00
1.043489338566570446e+00,1.695291399346684047e+00,3.679281357018430398e+00,2.211492291661764753e+00,-1.278333383537844981e+00,3.144387822326813797e+00,-4.597168146803674027e-01,6.139995049553920836e+00,2.604081040590772389e+00,-7.475558732832833009e+00,1.000000000000000000e+00
3.532507646512587307e+00,-5.303690267739176178e-01,3.327427814213740120e+00,4.401072198156909643e+00,1.608769277426890243e+00,-5.396122311926959014e+00,-4.736707088011415934e-01,-1.184666213334170770e+00,-8.747032977129516329e-01,-3.226277890266883830e+00,1.000000000000000000e+00
-1.663328460850213020e+00,-1.122002534357490200e+00,-2.611307147475923074e+00,6.941498884570498351e-01,-2.574132311842147303e+00,-1.231893559318860687e+00,-9.232450497076125639e-01,-2.953797706878206419e+00,-1.885945097862939734e+00,-2.285220510217500056e+00,0.000000000000000000e+00
8.048228218080260010e-01,-1.430828595881562082e+00,5.134849235382056953e+00,1.106328031073902984e+00,-1.563113319149964653e+00,1.005445822316972437e+00,3.284382345643845014e+00,-8.676704805576729740e+00,-1.253934519965604899e-01,4.070675011759122164e+00,0.000000000000000000e+00
-1.860629032975634312e+00,1.900295571464088118e+00,4.073962326676699774e+00,-2.009387593710244779e+00,-4.502683873002111259e-01,3.685329442096441532e+00,-1.659651946953804025e+00,6.634436389624791985e+00,5.224424037270715360e+00,4.371890573567582816e-01,1.000000000000000000e+00
7.225803637149308400e-03,-1.013947777783968496e+00,8.075936035407058622e-01,3.870166648838790913e+00,2.293309167802918047e+00,-1.511482287803458391e+00,3.919131240086835000e+00,9.529247452157588727e-01,3.333564634861315490e+00,-8.927318580846186347e-01,2.000000000000000000e+00
-3.324876606975093907e+00,-2.740283875708490413e+00,-1.593701827562647999e-01,2.589613996520683248e+00,-3.792972134203372647e+00,7.658230957269953620e-01,-1.119494416210421672e+00,-8.294288097618927935e+00,-3.926387139364475587e-01,1.363794077183855702e+00,0.000000000000000000e+00
-1.377144483234381545e+00,-1.303254135947416126e+00,2.150304199332926380e+00,6.111187209153200461e-01,-5.455023064948405498e-01,2.488149977903815202e-01,-2.387172325884463486e+00,1.546668550474562254e-01,2.026448983927936709e+00,2.651141648422868924e-01,1.000000000000000000e+00
-1.983034711695754737e+00,-3.189078742834538183e+00,-4.917401667254053255e-01,4.609486391208651668e+00,-2.421104453230638054e+00,3.212075751485314434e+00,-2.132027810187768324e+00,-1.142091331953710132e+01,2.170208675739786486e-01,6.545218780682267479e+00,0.000000000000000000e+00
-4.727684126962913291e-01,-6.849735814240702769e-01,1.599063191816900487e+00,-5.263956509337931466e-01,-1.695939308070430362e+00,1.335611172610427611e+00,5.458864065224220408e-01,-2.443521403312282736e+00,-1.943301781250159621e-01,1.075510183929100361e-01,2.000000000000000000e+00
4.042199227802644401e+00,2.583220106810414585e+00,6.200679793675445417e-01,3.271528323178610975e+00,7.132959672576531851e+00,-3.834161688356152453e+00,1.764366716026148918e+00,1.072795368426967499e+01,2.589044027978785856e+00,-3.821982976414354027e+00,2.000000000000000000e+00
3.343846152922122172e+00,-4.040576624791679450e+00,1.321470992195448613e+00,1.277760219983909762e+00,3.202688416136548755e-01,2.278121617386130726e+00,-3.479359005655509485e+00,-3.420333884987182937e+00,6.142484405899328870e-01,2.314074200780690482e+00,1.000000000000000000e+00
1.903663324954343317e+00,6.766904930453532252e-02,-6.488016143217375520e-01,5.961857461300611449e-01,1.519679040255963454e+00,-3.696972206083615653e+00,1.967526556596078890e+00,1.984191279361970706e+00,1.393854213221112914e-02,-2.246148372524324532e+00,2.000000000000000000e+00
-8.460856974527108942e-01,-9.503571626051711130e-01,2.898713469192787384e-01,-6.200585737465691416e-02,1.130601174954048549e+00,4.389873915360165135e-02,9.880343662113111325e-01,-1.958872782121361844e+00,-7.530629751684232431e-01,1.827355748858866979e+00,1.000000000000000000e+00
1.000554776238682386e+00,2.609640042393989168e-01,3.166825690790196379e+00,4.703555018416160749e+00,2.669979115987962892e+00,-3.499435559031351062e+00,-3.566697580650616262e-01,3.509715273602896701e+00,1.963681751425446764e+00,-3.960774471631903992e+00,1.000000000000000000e+00
2.341661303217352774e+00,-9.500101326085708120e-01,5.474658631891782257e-02,2.229610620609626448e+00,-2.430368667089271462e+00,-2.010321303909253565e+00,-1.492328029663937183e+00,-4.477521941752429235e+00,-1.519166147523584032e+00,-1.534355816376488990e+00,1.000000000000000000e+00
1.819625477676233505e+00,-1.277872164261353749e+00,-7.640575096990478432e-01,1.989570893365654181e+00,2.700056723044698348e+00,2.709033452050711777e+00,8.552416902120489883e-01,2.686593960558519290e-01,7.081666009017164587e-01,1.227625006262022200e+00,1.000000000000000000e+00
-2.217676415485898556e+00,-1.367412109291417321e+00,4.136744206943687718e-01,5.024288666226086608e-01,-1.740345363419973257e+00,6.533744103995505759e-01,-3.433956430458956488e-01,-4.057474577693817253e+00,-1.091636488077687428e-01,1.378212494360534723e+00,0.000000000000000000e+00
-9.806140411447616945e-01,-8.188886793002305708e-01,-3.101531387590101829e-01,2.506201377294216215e+00,2.160919079111938146e-01,-5.992961748318026416e-02,1.064396565391348970e+00,-3.827766426694999780e+00,-1.054758510705668284e+00,6.775108872983393038e-01,0.000000000000000000e+00
-8.570789362151813862e-01,5.252452171170951534e-01,-6.045305059833709915e-01,-2.270031228723856209e+00,-2.808713008241476849e-01,1.269803976539315427e+00,-8.586818643448084210e-01,1.309981257317232473e+00,6.973979501118490187e-01,1.949548472312793601e+00,0.000000000000000000e+00
7.249191593597108518e-01,8.075125756321341886e-01,3.884738116897870519e+00,4.172509954644504582e+00,-1.749200436943624926e+00,-7.692325838863622867e-01,-3.836301186104665861e-01,-3.112203743524164512e+00,-7.468403740402175250e-01,-3.106254603704697637e+00,1.000000000000000000e+00
4.767213484422256897e+00,-9.793903621544119975e-01,1.027678693424099343e+00,3.328511607837015163e+00,-1.697344368115661251e+00,-3.470898557021688369e+00,-4.084693620177395346e-01,-8.119698137894383549e+00,-2.860066285140673070e+00,6.076051313088792760e-01,1.000000000000000000e+00
3.908405198461526453e+00,-3.130779530713158287e+00,1.273593984323175388e+00,3.087874797549998718e-01,-2.316328863545282779e+00,2.087309189505273554e+00,3.591518390911458969e-01,-5.169345504448815909e+00,-3.178785493338192047e+00,-3.281495685936815399e+00,2.000000000000000000e+00
